1	0	31
1	23	22
0	1	31
5	5	3
2	26	13
0	26	31
1	28	31
4	26	4
5	14	18
4	22	14
2	11	1
0	23	23
5	21	17
0	27	23
2	9	3
4	23	21
6	3	6
5	14	29
1	23	21
4	23	13
2	1	7
6	6	29
1	27	18
6	0	9
0	20	1
0	8	21
6	22	12
0	2	24
4	26	28
6	21	17
3	29	16
5	12	30
6	30	28
0	9	24
5	26	24
4	19	14
5	11	11
3	12	5
0	25	15
4	12	28
4	16	21
5	28	25
4	15	8
6	17	6
3	13	5
4	4	22
1	16	0
3	1	13
3	24	29
6	3	24
6	11	20
2	16	3
4	3	16
4	12	29
5	28	10
6	12	29
2	15	21
4	4	29
5	2	9
5	8	17
1	27	28
4	23	0
0	13	23
1	18	27
1	20	21
3	20	26
4	24	12
5	30	19
1	26	8
1	30	22
0	5	7
1	28	6
5	14	0
4	21	23
0	14	4
5	20	1
1	22	23
2	29	4
3	15	2
6	5	15
3	21	11
4	30	6
6	28	24
6	27	27
6	17	31
1	10	6
3	23	30
0	25	4
6	19	7
6	12	11
1	6	18
5	15	13
6	10	20
0	30	24
6	28	13
0	10	9
0	9	10
3	19	9
1	9	26
0	18	8
2	28	12
3	24	28
1	15	26
6	1	9
0	17	29
1	27	29
1	15	8
5	0	15
6	29	5
0	5	2
1	24	7
6	1	15
4	22	29
6	22	16
6	2	4
4	16	11
3	7	7
2	2	14
2	9	20
1	3	10
4	4	26
6	25	12
2	28	11
3	10	10
6	2	29
6	11	1
3	24	7
1	20	25
4	21	13
6	10	3
6	15	29
6	15	9
2	30	9
4	15	11
6	27	31
0	16	17
2	12	31
5	2	26
2	3	24
6	20	31
2	19	0
1	15	30
1	16	7
6	11	6
5	24	4
2	9	17
0	24	11
5	25	21
6	25	16
3	10	28
2	14	19
4	1	22
3	0	7
3	28	17
6	20	21
6	8	4
4	26	11
4	30	7
2	20	27
4	23	10
4	13	27
4	18	29
4	23	14
2	28	5
3	6	4
1	2	26
5	8	6
0	29	20
1	21	21
0	3	15
3	18	16
5	5	6
3	9	30
6	1	30
1	4	10
3	4	28
2	29	24
0	11	28
3	14	11
6	29	19
5	25	10
5	0	28
4	25	1
5	4	7
0	10	8
3	6	11
4	28	8
0	6	12
2	4	12
3	8	6
5	30	5
0	6	23
0	14	14
2	0	22
5	30	22
1	14	6
2	19	18
5	9	20
5	1	31
6	11	8
3	1	28
1	23	15
3	23	23
5	5	31
3	6	5
5	25	20
0	1	4
6	4	23
2	1	29
1	15	27
4	28	20
2	5	17
1	12	12
3	23	5
1	5	22
3	20	0
5	4	3
6	15	12
2	1	21
5	13	5
5	20	18
1	1	19
2	11	29
4	15	5
0	21	4
0	25	14
2	22	7
3	1	20
4	9	17
0	7	8
5	7	18
0	23	9
0	6	31
5	17	29
0	12	20
5	30	1
3	25	6
6	17	17
5	11	0
4	14	27
1	14	9
5	14	25
4	30	0
4	30	25
4	24	27
3	21	0
4	17	17
1	3	0
3	21	6
5	7	4
3	27	18
5	23	1
6	2	18
5	18	0
5	9	16
2	21	23
3	6	12
4	5	8
2	28	22
1	21	10
3	0	29
3	10	11
2	26	10
1	21	13
6	8	12
5	6	30
1	12	1
4	27	6
2	21	4
4	18	11
1	2	1
0	1	14
0	24	19
3	6	1
4	0	26
2	24	30
6	7	16
2	15	8
4	26	14
1	23	26
5	2	2
3	0	31
4	9	10
2	13	30
3	24	14
4	20	2
2	1	11
0	9	23
1	10	21
1	19	12
1	4	28
6	22	26
5	16	13
4	12	0
5	3	1
3	26	27
1	3	18
5	27	26
0	25	11
5	23	23
5	2	13
1	0	21
6	10	14
2	21	5
5	13	15
5	10	4
5	29	28
6	18	8
4	21	5
4	17	16
0	27	12
5	12	17
3	24	4
2	13	5
4	29	14
3	26	12
2	2	17
0	15	18
3	17	25
0	2	30
6	10	28
1	5	15
5	23	16
2	1	8
3	24	17
4	4	8
4	22	21
4	24	2
6	27	3
1	13	25
0	25	10
2	9	6
0	17	12
1	29	2
1	11	16
3	28	21
0	14	12
0	6	9
3	8	27
1	11	31
4	7	30
1	5	27
3	9	2
6	8	30
0	9	2
5	17	18
2	12	10
6	6	17
6	6	14
0	6	27
3	8	5
6	19	4
2	15	29
2	30	31
3	15	5
5	8	13
1	17	24
2	0	9
3	29	9
1	5	4
0	21	21
4	20	27
3	21	3
0	7	12
6	30	10
5	22	27
5	22	16
3	20	11
4	14	23
1	20	0
3	21	10
1	25	24
0	13	9
2	8	14
0	4	8
2	17	26
3	10	25
4	27	10
4	5	3
5	1	21
4	0	13
6	5	29
4	6	14
6	19	14
2	1	15
0	28	19
3	16	19
4	17	13
5	3	12
5	26	13
3	0	17
5	10	8
0	23	31
4	21	19
3	5	5
6	13	10
3	15	23
6	3	31
3	24	21
4	28	1
0	1	7
1	17	17
4	2	10
5	8	0
2	4	18
6	8	2
5	18	28
4	16	13
5	19	17
2	8	25
5	8	27
2	11	8
3	21	7
1	28	17
2	27	23
6	1	12
2	10	20
4	28	9
2	16	16
6	5	1
1	16	22
2	6	3
3	22	30
1	2	4
5	9	5
3	0	25
0	1	11
4	2	24
4	10	17
5	21	14
4	11	2
0	25	0
1	0	0
6	5	5
2	14	30
0	28	11
0	1	24
0	25	29
3	9	23
4	5	1
0	29	27
4	2	17
4	8	7
5	14	10
4	27	2
3	16	8
4	22	19
3	15	17
4	10	23
4	27	20
6	28	9
0	17	9
4	11	23
4	0	24
4	21	20
0	7	19
3	14	21
3	15	13
2	25	19
2	9	7
6	0	27
0	23	12
0	0	19
0	11	22
4	18	12
5	17	26
4	29	28
3	18	14
6	12	18
3	24	24
5	21	4
2	30	23
0	3	1
4	3	20
6	29	18
0	18	29
4	21	16
2	20	20
1	19	18
6	27	28
1	28	10
1	13	10
6	11	27
4	20	9
3	26	30
2	5	7
6	9	22
1	6	22
6	29	1
0	6	1
5	3	30
0	8	24
0	0	22
4	19	11
0	5	6
3	3	8
0	23	30
4	17	24
4	24	17
3	25	17
5	19	31
1	10	17
5	27	4
2	24	19
1	14	3
2	22	21
2	27	24
4	16	7
5	25	25
1	9	4
3	13	19
6	4	30
0	19	14
3	11	2
2	23	14
5	8	10
5	24	29
0	7	1
4	29	7
4	28	26
3	26	23
4	9	18
3	6	15
6	24	6
0	27	2
1	21	28
5	8	7
5	15	27
4	20	14
0	26	9
4	13	7
0	17	30
1	8	26
0	18	25
5	27	18
0	27	22
1	4	9
3	28	20
3	3	29
6	10	10
6	30	17
3	5	16
2	12	25
1	19	4
2	3	6
6	10	31
0	22	28
1	22	12
2	10	30
4	8	12
3	10	15
4	8	26
6	11	23
1	6	25
4	4	15
6	15	22
3	20	25
5	2	6
4	17	12
5	21	29
6	15	15
3	6	25
4	3	31
2	8	15
5	23	27
2	20	17
5	5	17
2	16	10
2	1	18
4	9	25
5	6	22
3	17	29
6	7	2
2	27	5
3	13	25
6	2	7
4	8	29
2	2	13
0	6	13
4	5	0
6	30	22
1	1	24
1	3	7
6	11	2
3	22	16
1	17	28
5	22	10
3	27	29
5	7	28
4	7	19
3	3	26
0	21	26
2	17	30
5	12	23
3	7	0
1	23	8
2	1	4
1	25	17
3	14	14
3	5	9
3	19	23
0	14	22
2	14	15
4	10	6
1	25	30
4	29	8
1	28	21
5	25	7
1	13	4
2	24	15
0	3	22
2	4	25
0	2	3
5	20	4
0	19	17
3	5	6
3	7	24
5	24	18
4	7	27
4	12	18
4	6	13
4	30	3
6	14	24
3	9	4
6	15	4
5	22	2
3	19	30
2	10	8
3	13	15
2	8	28
6	21	30
1	25	19
5	14	22
1	15	19
0	6	5
0	24	12
2	0	2
4	8	0
5	15	20
0	2	28
3	6	0
2	14	29
1	23	7
1	17	14
5	29	31
5	16	19
1	16	4
0	7	29
5	15	31
6	23	0
1	6	1
5	11	14
4	3	23
0	9	30
3	6	22
0	22	0
2	15	3
3	30	11
6	23	14
5	5	2
6	17	3
0	15	7
6	9	21
3	18	28
0	30	30
4	4	2
0	27	30
3	21	13
4	20	16
3	22	20
0	22	20
5	5	28
6	19	0
6	1	23
2	28	15
6	8	23
4	10	10
3	11	27
3	14	7
3	3	21
2	23	28
1	15	2
4	27	9
3	3	28
0	26	27
0	17	26
3	23	11
0	29	21
4	13	31
4	19	0
2	14	1
3	29	5
5	16	30
6	24	3
0	5	17
6	29	23
6	8	9
6	17	7
0	14	25
0	26	28
5	28	4
5	0	14
5	1	3
1	1	13
3	3	25
2	9	9
2	23	6
5	9	2
1	29	8
6	15	16
1	2	23
0	14	29
4	23	3
4	24	20
1	13	18
2	27	16
3	25	10
3	22	9
3	22	13
0	1	25
0	20	20
4	4	5
0	3	9
6	10	27
4	24	9
4	3	6
3	27	7
2	7	5
6	13	13
0	13	5
4	0	30
0	22	14
2	5	4
5	3	22
3	27	19
2	22	4
4	3	2
4	12	4
1	10	28
6	24	13
3	8	16
6	22	8
6	11	19
5	16	16
0	13	8
3	29	24
3	16	16
4	6	3
5	1	17
1	20	22
1	27	21
2	9	10
5	7	11
3	26	5
0	1	0
2	5	0
5	6	15
0	22	25
3	8	9
3	19	1
0	9	20
5	21	25
4	2	0
4	26	25
4	1	12
1	20	4
4	28	27
3	16	15
2	23	3
2	25	11
2	16	24
0	4	14
2	23	16
3	23	1
6	24	9
0	28	1
6	13	11
0	10	30
2	8	1
4	16	17
5	5	13
5	18	3
2	14	4
1	30	8
6	20	20
6	6	11
4	21	15
0	19	31
6	12	8
1	16	25
3	4	2
5	4	28
1	0	14
3	16	12
2	30	16
3	20	18
2	14	22
3	27	0
3	1	9
5	7	1
4	18	16
1	10	7
1	26	22
3	27	8
0	15	21
0	1	3
6	0	10
4	20	13
0	30	31
6	27	10
2	8	22
3	1	16
3	26	1
2	14	16
5	27	8
3	30	23
2	13	20
1	8	6
6	30	18
4	16	25
5	11	17
1	29	22
5	28	17
1	19	19
0	27	9
3	19	8
5	8	21
6	5	0
6	30	21
2	2	7
3	23	16
0	9	16
0	13	2
3	15	6
2	12	18
2	10	1
4	23	28
3	27	25
2	5	14
0	20	27
3	19	13
6	16	29
4	26	17
2	27	19
5	29	16
0	18	3
6	21	27
3	7	11
5	10	22
5	14	21
3	16	11
2	5	24
4	22	26
1	15	9
4	5	21
1	26	4
3	7	28
3	4	31
0	2	6
0	16	27
4	6	27
6	20	25
2	6	31
0	24	16
2	18	22
3	9	5
0	27	20
1	23	14
6	1	2
2	4	5
3	6	26
3	29	2
5	14	3
1	9	7
5	20	29
0	14	18
1	30	1
6	1	27
0	22	6
4	15	18
4	14	30
4	10	13
2	5	21
2	29	10
5	16	2
2	17	27
6	26	29
2	21	19
5	18	31
5	7	22
2	13	6
0	14	1
6	25	26
6	28	20
1	13	0
5	23	2
5	7	8
6	25	27
4	0	2
1	8	8
0	28	7
6	13	28
0	12	17
2	21	8
6	19	19
5	9	26
2	26	6
6	12	4
1	4	3
1	21	3
0	9	27
5	21	7
6	12	7
3	5	2
0	26	20
2	25	4
4	5	14
2	18	0
3	1	31
0	19	3
1	22	2
6	3	13
5	23	8
6	9	29
4	4	12
0	29	7
3	20	14
0	15	24
0	30	13
2	19	17
2	0	8
0	9	6
6	14	20
3	19	12
1	7	21
1	13	15
1	12	19
3	15	24
4	27	16
2	18	7
5	29	20
6	8	15
1	11	17
2	26	24
2	18	12
1	26	18
5	20	26
4	13	20
3	21	25
0	25	3
6	1	5
5	19	24
1	17	21
0	22	13
2	5	25
0	8	6
0	29	0
3	14	17
1	4	20
1	16	26
4	17	30
6	13	0
0	12	31
5	24	26
6	27	6
1	20	7
1	25	5
0	20	2
5	11	6
1	24	3
2	0	30
5	2	12
3	3	11
6	14	23
1	30	7
2	18	11
0	11	18
1	17	6
0	10	16
0	25	17
2	20	24
4	18	23
1	4	24
2	13	16
3	16	29
4	23	25
0	24	4
0	23	2
2	2	10
1	17	10
6	9	15
3	17	22
2	15	28
6	22	1
5	8	14
5	21	0
